Fecha,Número de Vendedor,Número de cliente,Tipo,Departamento - Clave,Familia - Clave,Familia,Ventas Netas (Q),Costo,Año,Mes,Ventas Netas (USD),Costo (USD)
2016-08-01,5.0,46.0,Real,0022,951,ILUMINACIÓN,2000655.64,1110153.04,2016,8,266754.0853333333,148020.40533333333
2016-08-01,2.0,13.0,Real,0022,952,LAMPARAS,168957.27,94674.38999999998,2016,8,22527.636,12623.251999999999
2016-08-01,1.0,78.0,Real,0022,953,EXTENSIONES Y PROTECTORES DE CORRIENTE,391857.92,214299.77,2016,8,52247.72266666666,28573.302666666666
2016-08-01,6.0,54.0,Real,0022,954,CABLES/ALAMBRES,127193.45,79111.04,2016,8,16959.126666666667,10548.138666666666
2016-08-01,2.0,19.0,Real,0022,955,ACCESORIOS PARA CABLES/ALAMBRES,89150.0,40694.53,2016,8,11886.666666666666,5425.937333333333
2016-08-01,8.0,72.0,Real,0022,956,"ESPIGAS, TOMAS DE PENDULO Y COVERTIDORE",47053.97,22306.850000000002,2016,8,6273.862666666667,2974.246666666667
2016-08-01,4.0,31.0,Real,0022,957,TIMERS Y CONTROLES INTELIGENTES,14507.5,9498.689999999999,2016,8,1934.3333333333333,1266.4919999999997
2016-08-01,4.0,32.0,Real,0022,958,FLIPONES Y CAJAS DE DISTRIBUCIÓN,40390.78,30625.44,2016,8,5385.437333333333,4083.392
2016-08-01,1.0,74.0,Real,0022,959,"CAJAS ELÉCTRICAS, TUBERÍAS Y ACCESORIOS",27209.71,13829.65,2016,8,3627.961333333333,1843.9533333333334
2016-08-01,2.0,19.0,Real,0022,960,HERRAMIENTAS Y ACCESORIOS PARA TRABAJO,205150.03,108708.63,2016,8,27353.337333333333,14494.484
2016-08-01,8.0,82.0,Real,0023,011,Herramientas Eléctricas,6750.71,3698.1,2016,8,900.0946666666666,493.08
2016-08-01,7.0,62.0,Real,0023,013,Herramienta p/Pintor,758.92,361.28,2016,8,101.18933333333332,48.17066666666666
2016-08-01,3.0,27.0,Real,0023,305,ACCESORIOS PARA HERRAMIENTAS NEUMATICAS,17547.34,9581.1,2016,8,2339.6453333333334,1277.48
2016-08-01,1.0,59.0,Real,0023,686,HERRAMIENTAS NEUMÁTICAS,28833.42,15791.019999999999,2016,8,3844.4559999999997,2105.469333333333
2016-08-01,8.0,81.0,Real,0023,687,HERRAMIENTAS PARA SOLDAR,130810.09,82670.23999999999,2016,8,17441.345333333335,11022.698666666665
2016-08-01,1.0,68.0,Real,0023,716,HERRAMIENTA ELÉCTRICA,1722621.48,1266101.02,2016,8,229682.864,168813.46933333334
2016-08-01,5.0,48.0,Real,0023,717,ACCESORIOS PARA HERRAMIENTAS ELÉCTRICAS,550635.87,290510.97,2016,8,73418.116,38734.795999999995
2016-08-01,1.0,74.0,Real,0023,718,HERRAMIENTAS ESTACIONARIAS,109280.37,74291.98999999999,2016,8,14570.715999999999,9905.598666666665
2016-08-01,6.0,53.0,Real,0023,719,HERRAMIENTA MANUAL PARA CONSTRUCCIÓN,86733.82,48352.96000000001,2016,8,11564.509333333333,6447.061333333334
2016-08-01,8.0,84.0,Real,0023,720,HERRAMIENTA MANUAL PARA CORTAR,160775.59,82764.5,2016,8,21436.745333333332,11035.266666666666
2016-08-01,8.0,77.0,Real,0023,721,HERRAMIENTA MANUAL DE USO GENERAL,849809.53,477433.34,2016,8,113307.93733333334,63657.77866666667
2016-08-01,1.0,14.0,Real,0023,722,HERRAMIENTA MANUAL PARA MEDIR Y MARCAR,92586.32,53807.36000000001,2016,8,12344.842666666667,7174.314666666668
2016-08-01,1.0,47.0,Real,0023,724,CAJAS DE HERRAMIENTAS Y ORGANIZADORES,191165.97,123258.94,2016,8,25488.796,16434.525333333335
2016-08-01,7.0,63.0,Real,0023,961,GENERADORES DE ENERGÍA,49689.01,35254.590000000004,2016,8,6625.201333333333,4700.612
2016-08-01,1.0,56.0,Real,0024,962,GRIFERÍA,657683.39,388861.31,2016,8,87691.11866666666,51848.174666666666
2016-08-01,1.0,5.0,Real,0024,963,EMPAQUES,7799.38,3346.6099999999997,2016,8,1039.9173333333333,446.21466666666663
2016-08-01,8.0,76.0,Real,0024,964,"TUBERÍA, CONEXIONES Y DRENAJE",474923.44,256456.84,2016,8,63323.12533333334,34194.24533333333
2016-08-01,8.0,76.0,Real,0024,971,CALENTADORES DE AGUA,906758.58,601788.33,2016,8,120901.144,80238.44399999999
2016-08-01,1.0,59.0,Real,0024,972,HERRAMIENTAS DE PLOMERÍA,34841.92,16751.46,2016,8,4645.589333333333,2233.528
2016-08-01,1.0,59.0,Real,0024,973,LLAVES,199915.42,109399.41000000002,2016,8,26655.389333333336,14586.588000000002
2016-08-01,7.0,65.0,Real,0024,974,DESAGÜE Y ACCESORIOS,192369.06,103591.41,2016,8,25649.208,13812.188
2016-08-01,6.0,55.0,Real,0024,980,BOMBAS DE AGUA,150023.52,93330.98999999999,2016,8,20003.136,12444.132
2016-08-01,5.0,41.0,Real,0024,984,FILTROS,91613.45,51691.479999999996,2016,8,12215.126666666667,6892.197333333333
2016-08-01,1.0,59.0,Real,0024,985,LAVATRASTOS,116908.2,73912.61,2016,8,15587.76,9855.014666666666
2016-08-01,7.0,67.0,Real,0024,986,SECADORES Y EXTRACTORES DE BAÑO,17535.08,8860.080000000002,2016,8,2338.010666666667,1181.3440000000003
2016-08-01,8.0,86.0,Real,0024,987,MUEBLES Y ESPEJOS,55287.06,35123.39,2016,8,7371.607999999999,4683.118666666666
2016-08-01,8.0,84.0,Real,0025,682,DECORACIÓN DE AUTOS,5185.43,2333.3500000000004,2016,8,691.3906666666667,311.1133333333334
2016-08-01,2.0,13.0,Real,0025,683,REPUESTOS DE AUTOS,468610.7,323685.84,2016,8,62481.426666666666,43158.112
2016-08-01,8.0,81.0,Real,0025,965,SEGURIDAD AUTOMOTRIZ,47638.77,26401.139999999996,2016,8,6351.835999999999,3520.1519999999996
2016-08-01,1.0,24.0,Real,0025,993,ACCESORIOS DE AUTOS,364514.39,166180.48,2016,8,48601.91866666667,22157.397333333334
2016-08-01,1.0,47.0,Real,0025,994,COBERTORES,80639.26,44741.829999999994,2016,8,10751.901333333333,5965.577333333333
2016-08-01,1.0,59.0,Real,0025,995,HERRAMIENTAS PARA VEHÍCULOS,356841.25,201038.94,2016,8,47578.833333333336,26805.192
2016-08-01,2.0,20.0,Real,0025,996,ILUMINACIÓN,51240.26,27871.410000000003,2016,8,6832.034666666667,3716.1880000000006
2016-08-01,1.0,14.0,Real,0025,997,PORTAEQUIPAJE Y CARGA,60114.2,29748.269999999997,2016,8,8015.2266666666665,3966.4359999999997
2016-08-01,1.0,69.0,Real,0025,998,LIMPIEZA Y MANTENIMIENTO,1897505.56,1305899.05,2016,8,253000.74133333334,174119.87333333335
2016-08-01,5.0,44.0,Real,0025,999,"PEGAMENTOS, SELLADORES Y SILICONES",50280.61,23482.23,2016,8,6704.0813333333335,3130.964
2016-08-01,1.0,47.0,Real,0026,545,ACEITES Y LUBRICANTES USO GENERAL,62866.5,29741.29,2016,8,8382.2,3965.5053333333335
2016-08-01,4.0,33.0,Real,0026,705,CANDADOS,233043.2,113204.00000000001,2016,8,31072.42666666667,15093.866666666669
2016-08-01,8.0,75.0,Real,0026,706,FIJACIÓN,212233.37,103146.29,2016,8,28297.782666666666,13752.838666666667
2016-08-01,4.0,39.0,Real,0026,708,ACCESORIOS PARA MUEBLES,198379.23,90166.85,2016,8,26450.564000000002,12022.246666666668
2016-08-01,1.0,47.0,Real,0026,710,SEÑALIZACIÓN,59106.73,31404.820000000003,2016,8,7880.897333333333,4187.309333333334
2016-08-01,1.0,8.0,Real,0026,711,ACCESORIOS DE SEGURIDAD,73830.68,39705.439999999995,2016,8,9844.090666666665,5294.058666666666
2016-08-01,1.0,14.0,Real,0026,712,RODOS,39654.56,17850.05,2016,8,5287.274666666666,2380.0066666666667
2016-08-01,1.0,4.0,Real,0026,713,ORGANIZADORES,196084.09,96020.14,2016,8,26144.54533333333,12802.685333333333
2016-08-01,1.0,14.0,Real,0026,714,ZÓCALOS Y PROTECTORES,23767.89,12044.25,2016,8,3169.052,1605.9
2016-08-01,1.0,74.0,Real,0026,715,ACCESORIOS DE MEDICIÓN,2825.39,1706.6399999999999,2016,8,376.71866666666665,227.552
2016-08-01,8.0,72.0,Real,0026,967,"LAZOS, CADENAS, CABLES Y ALAMBRES",106647.97,44463.56,2016,8,14219.729333333333,5928.474666666666
2016-08-01,8.0,78.0,Real,0026,968,CERRADURAS,402131.79,250019.69999999998,2016,8,53617.572,33335.96
2016-08-01,5.0,48.0,Real,0027,688,DECORACIÓN DE JARDÍN,12473.22,9463.9,2016,8,1663.096,1261.8533333333332
2016-08-01,1.0,14.0,Real,0027,689,"INSECTICIDAS, FUNGICIDAS Y TRAMPAS",126281.0,61906.72,2016,8,16837.466666666667,8254.229333333333
2016-08-01,1.0,14.0,Real,0027,700,FERTILIZANTES Y CUBRESUELOS,110759.43,72277.09,2016,8,14767.923999999999,9636.945333333333
2016-08-01,2.0,15.0,Real,0027,701,RIEGO DE JARDÍN,411159.29,208487.06999999998,2016,8,54821.238666666664,27798.275999999998
2016-08-01,1.0,59.0,Real,0027,702,HERRAMIENTAS DE JARDÍN,211431.72,103122.07,2016,8,28190.896,13749.609333333334
2016-08-01,1.0,71.0,Real,0027,703,ILUMINACIÓN EXTERIOR,83734.62,42048.369999999995,2016,8,11164.616,5606.449333333333
2016-08-01,2.0,18.0,Real,0027,704,MAQUINARIA DE JARDÍN,749805.07,530558.69,2016,8,99974.00933333332,70741.15866666666
2016-08-01,2.0,18.0,Real,0027,800,ACCESORIOS PARA JARDÍN,349951.06,208047.07,2016,8,46660.14133333333,27739.609333333334
2016-08-01,7.0,61.0,Real,0028,379,ACCESORIOS DE NATACION,5060.46,3514.96,2016,8,674.728,468.66133333333335
2016-08-01,6.0,54.0,Real,0028,559,CAMPING ACCESORIOS,272180.17,160315.64999999997,2016,8,36290.68933333333,21375.419999999995
2016-08-01,2.0,15.0,Real,0028,587,CAMPING COCINA,3449.91,1729.4399999999998,2016,8,459.988,230.59199999999998
2016-08-01,1.0,29.0,Real,0028,588,EXPLORADOR SUPERVIVENCIA,34139.38,13610.929999999997,2016,8,4551.917333333333,1814.7906666666663
2016-08-01,2.0,12.0,Real,0028,589,EXPLORADOR SALUD Y SEGURIDAD,832.88,450.4,2016,8,111.05066666666667,60.05333333333333
2016-08-01,5.0,44.0,Real,0028,590,ACCESORIOS DEL PESCADOR,2885.34,4727.39,2016,8,384.71200000000005,630.3186666666667
2016-08-01,1.0,61.0,Real,0028,740,CHURRAQUERAS Y ACCESORIOS,241683.85,140972.54,2016,8,32224.513333333332,18796.338666666667
2016-08-01,1.0,68.0,Real,0028,741,UTENSILIOS PARA BBQ,23546.33,10980.54,2016,8,3139.510666666667,1464.0720000000001
2016-08-01,1.0,14.0,Real,0028,742,CALENTADORES DE AMBIENTE,3591.15,5507.46,2016,8,478.82,734.328
2016-08-01,7.0,65.0,Real,0028,743,PISCINAS,53.56,111.91,2016,8,7.141333333333334,14.921333333333333
2016-08-01,8.0,72.0,Real,0028,744,INFLABLES PARA PISCINA,9638.21,9614.99,2016,8,1285.0946666666666,1281.9986666666666
2016-08-01,5.0,48.0,Real,0028,745,"JUEGOS, DEPORTES Y ACCESORIOS",72005.5,36602.83,2016,8,9600.733333333334,4880.377333333334
2016-08-01,4.0,35.0,Real,0028,898,EQUIPO DE EJERCICIO,42460.64,28424.89,2016,8,5661.4186666666665,3789.985333333333
2016-08-01,1.0,14.0,Real,0028,969,CAMPING MOBILIARIO,139828.12,74395.23,2016,8,18643.749333333333,9919.364
2016-08-01,1.0,10.0,Real,0030,300,HIGIENE DE MANOS,120151.86,76875.52,2016,8,16020.248,10250.069333333335
2016-08-01,1.0,47.0,Real,0030,731,BASURA Y RECICLAJE,24066.11,15916.150000000001,2016,8,3208.8146666666667,2122.1533333333336
2016-08-01,1.0,68.0,Real,0030,732,HERRAMIENTAS Y ACCESORIOS PARA LIMPIEZA,440132.28,246704.88000000003,2016,8,58684.304000000004,32893.984000000004
2016-08-01,1.0,6.0,Real,0030,733,LIMPIEZA Y CUIDADO DEL HOGAR,592991.63,398039.78,2016,8,79065.55066666666,53071.97066666667
2016-08-01,8.0,76.0,Real,0030,736,DESODORANTES Y DESHUMIDIFICADORES,291016.66,195579.46999999997,2016,8,38802.22133333333,26077.262666666662
2016-08-01,7.0,69.0,Real,0030,737,PRODUCTOS DE PAPEL PARA EL HOGAR,48198.36,34647.14,2016,8,6426.448,4619.618666666666
2016-08-01,8.0,76.0,Real,0030,738,CONTROL DE PLAGAS,237169.17,182701.82,2016,8,31622.556,24360.24266666667
2016-08-01,8.0,73.0,Real,0058,966,BASES SOPORTES Y ACCESORIOS,161159.96,82304.48999999999,2016,8,21487.994666666666,10973.931999999999
2016-08-01,3.0,23.0,Real,0058,981,TELÉFONOS Y WALKIE TALKIE,210201.9,136794.72,2016,8,28026.92,18239.296
2016-08-01,3.0,21.0,Real,0058,982,ACCESORIOS DE COMPUTACIÓN,71720.53,66517.31,2016,8,9562.737333333333,8868.974666666667
2016-08-01,1.0,47.0,Real,0058,988,AUDIO Y SONIDO PARA EL HOGAR,207490.63,208812.96,2016,8,27665.417333333335,27841.728
2016-08-01,1.0,14.0,Real,2247,748,BAÑO,48180.33,27008.5,2016,8,6424.044,3601.133333333333
2016-08-01,1.0,74.0,Real,2247,749,HERRAMIENTAS Y ACCESORIOS,291905.62,162088.72999999998,2016,8,38920.74933333333,21611.830666666665
2016-08-01,1.0,14.0,Real,2247,976,LÁMPARAS Y ACCESORIOS,221350.36,135729.00999999998,2016,8,29513.38133333333,18097.20133333333
2016-08-01,1.0,34.0,Real,2247,977,INTERCOMUNICADORES Y TIMBRES,141869.88,92241.57,2016,8,18915.984,12298.876
2016-08-01,6.0,52.0,Real,2247,979,ALARMAS Y SISTEMAS DE VIDEO,123899.21,82164.56,2016,8,16519.894666666667,10955.274666666666
2016-08-01,1.0,68.0,Real,2248,208,PERROS ADIESTRAMIENTO Y EDUCACION,54756.04,29753.780000000002,2016,8,7300.805333333334,3967.170666666667
2016-08-01,1.0,14.0,Real,2248,378,PERROS GROOMING E HIGIENE,53621.63,29478.389999999996,2016,8,7149.550666666666,3930.4519999999993
2016-08-01,3.0,22.0,Real,2248,691,"PERROS TRANSPORTE, CAMAS Y CASAS",85787.69,44133.97,2016,8,11438.358666666667,5884.529333333334
2016-08-01,1.0,68.0,Real,2248,763,PERROS ALIMENTACION,224619.87,159265.87,2016,8,29949.316,21235.449333333334
2016-08-01,1.0,74.0,Real,2248,765,AVES,23307.97,12808.650000000001,2016,8,3107.7293333333337,1707.8200000000002
2016-08-01,4.0,38.0,Real,2248,768,GATOS,34091.04,17214.11,2016,8,4545.472,2295.2146666666667
2016-08-01,1.0,74.0,Real,2248,897,PERRO LIMPIEZA Y REMOCION DE OLORES,9897.33,5434.8099999999995,2016,8,1319.644,724.6413333333333
2016-08-01,1.0,74.0,Real,0002,776,EDREDONES Y DUVETS,780801.9,445949.23000000004,2016,8,104106.92,59459.89733333334
2016-08-01,1.0,9.0,Real,0002,777,ROPA DE CAMA,1784540.53,931732.3300000001,2016,8,237938.73733333332,124230.97733333334
2016-08-01,1.0,59.0,Real,0002,778,ALMOHADAS Y COLCHONES,1256751.22,737630.26,2016,8,167566.82933333333,98350.70133333333
2016-08-01,1.0,68.0,Real,0003,600,ESTUFAS ELÉCTRICAS,33808.66,21459.170000000006,2016,8,4507.821333333334,2861.2226666666675
2016-08-01,8.0,87.0,Real,0003,602,PLANCHAS PARA ROPA,320475.94,213404.97,2016,8,42730.12533333334,28453.996
2016-08-01,1.0,68.0,Real,0003,604,ASPIRADORAS Y CUIDADO DE PISO,367572.62,231637.33,2016,8,49009.68266666667,30884.977333333332
2016-08-01,1.0,59.0,Real,0003,606,DISPENSADORES D/AGUA,66219.35,39682.19,2016,8,8829.246666666668,5290.958666666667
2016-08-01,1.0,14.0,Real,0003,607,ESPECIALIDADES/OTROS ELECTRODOMESTICOS,170293.63,93085.82,2016,8,22705.817333333332,12411.442666666668
2016-08-01,5.0,46.0,Real,0003,608,UTENSILIOS ELÉCTRICOS,7549.67,4274.47,2016,8,1006.6226666666666,569.9293333333334
2016-08-01,1.0,14.0,Real,0003,793,CAFÉ Y TÉ,551602.61,340764.48,2016,8,73547.01466666667,45435.263999999996
2016-08-01,3.0,22.0,Real,0003,794,LICUADORAS,543171.77,327104.81000000006,2016,8,72422.90266666668,43613.974666666676
2016-08-01,3.0,30.0,Real,0003,795,BATIDORAS,139235.48,83043.09000000001,2016,8,18564.730666666666,11072.412000000002
2016-08-01,3.0,21.0,Real,0003,796,EXPRIMIDORES Y EXTRACTORES,121537.79,77296.79,2016,8,16205.038666666665,10306.238666666666
2016-08-01,6.0,60.0,Real,0003,797,PROCESADORES DE COMIDA,107107.99,68535.72,2016,8,14281.065333333334,9138.096
2016-08-01,1.0,59.0,Real,0003,798,HORNOS Y TOSTADORES,564214.77,381868.72000000003,2016,8,75228.636,50915.829333333335
2016-08-01,8.0,73.0,Real,0003,799,PARRILLAS Y SARTENES,49406.47,27341.64,2016,8,6587.529333333334,3645.552
2016-08-01,8.0,79.0,Real,0004,385,Complementos p/Mesa,230.25,225.63,2016,8,30.7,30.084
2016-08-01,1.0,59.0,Real,0004,610,CUBERTERÍA Y COMPLEMENTOS,149476.44,64423.34,2016,8,19930.192,8589.778666666667
2016-08-01,1.0,68.0,Real,0004,611,VIDRIO Y ACRÍLICO,429829.91,199603.48999999996,2016,8,57310.65466666666,26613.798666666662
2016-08-01,8.0,82.0,Real,0004,612,PARA SERVIR,137225.29,78449.07,2016,8,18296.705333333335,10459.876
2016-08-01,8.0,82.0,Real,0004,613,COMPLEMENTOS DE MESA,33110.98,19526.270000000004,2016,8,4414.797333333334,2603.502666666667
2016-08-01,1.0,47.0,Real,0004,614,MANTELERÍA,385183.14,164126.67,2016,8,51357.752,21883.556
2016-08-01,7.0,62.0,Real,0004,668,ARTÍCULOS DE BAR,23047.0,12937.83,2016,8,3072.9333333333334,1725.044
2016-08-01,8.0,82.0,Real,0004,789,TEXTIL COCINA,51999.63,22509.67,2016,8,6933.284,3001.289333333333
2016-08-01,6.0,56.0,Real,0005,281,Repostería,126.27,58.019999999999996,2016,8,16.836,7.736
2016-08-01,5.0,48.0,Real,0005,282,Utensilios,249.96,112.72,2016,8,33.328,15.029333333333334
2016-08-01,1.0,39.0,Real,0005,650,UTENSILIOS PARA REPOSTERÍA,97931.4,49272.06,2016,8,13057.519999999999,6569.607999999999
2016-08-01,8.0,81.0,Real,0005,651,COMESTIBLES PARA DECORAR,142.84,41.47,2016,8,19.045333333333335,5.529333333333333
2016-08-01,1.0,14.0,Real,0005,779,UTENSILIOS PARA HORNEAR,353857.27,180962.81000000003,2016,8,47180.969333333334,24128.37466666667
2016-08-01,1.0,68.0,Real,0005,780,UTENSILIOS PARA PREPARAR ALIMENTOS,284368.35,142209.71999999997,2016,8,37915.78,18961.295999999995
2016-08-01,1.0,14.0,Real,0005,781,UTENSILIOS PARA COCINAR,1323276.21,675906.87,2016,8,176436.828,90120.916
2016-08-01,3.0,25.0,Real,0005,782,ALMACENAMIENTO / DESPENSA,353341.19,158996.48,2016,8,47112.15866666667,21199.53066666667
2016-08-01,3.0,28.0,Real,0005,783,SAL Y PIMIENTA,15268.96,13501.039999999999,2016,8,2035.8613333333333,1800.1386666666665
2016-08-01,1.0,68.0,Real,0005,784,TOP DE COCINA,16827.89,10013.16,2016,8,2243.7186666666666,1335.088
2016-08-01,8.0,80.0,Real,0005,785,TÉ Y CAFÉ,335716.25,153822.88,2016,8,44762.166666666664,20509.717333333334
2016-08-01,4.0,34.0,Real,0005,787,ENSALADA,27497.77,17307.45,2016,8,3666.3693333333335,2307.6600000000003
2016-08-01,1.0,68.0,Real,0005,791,LIBROS DE COCINA,18693.52,11679.48,2016,8,2492.4693333333335,1557.264
2016-08-01,4.0,35.0,Real,0005,792,CUCHILLOS Y TIJERAS,148031.68,70568.01999999999,2016,8,19737.557333333334,9409.069333333331
2016-08-01,8.0,84.0,Real,0005,869,UTENSILIOS PARA BAR,15199.99,9597.82,2016,8,2026.6653333333334,1279.7093333333332
2016-08-01,8.0,84.0,Real,0008,669,PRIMEROS AUXILIOS,11288.46,5521.639999999999,2016,8,1505.128,736.2186666666665
2016-08-01,1.0,14.0,Real,0008,772,"TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO",1641291.26,850448.0700000001,2016,8,218838.83466666666,113393.07600000002
2016-08-01,3.0,21.0,Real,0008,773,CUIDADO PERSONAL,1262559.76,749478.26,2016,8,168341.30133333334,99930.43466666667
2016-08-01,7.0,66.0,Real,0008,774,ACCESORIOS DE BAÑO,1003669.45,476374.0299999999,2016,8,133822.59333333332,63516.53733333332
2016-08-01,2.0,13.0,Real,0008,819,VESTUARIO,93022.31,40044.84,2016,8,12402.974666666667,5339.312
2016-08-01,1.0,2.0,Real,0009,380,BASURA Y RECICLAJE,322412.94,173682.95,2016,8,42988.392,23157.72666666667
2016-08-01,1.0,14.0,Real,0009,412,Closets,562.37,347.27,2016,8,74.98266666666667,46.30266666666667
2016-08-01,6.0,53.0,Real,0009,413,Lavandería,2739.08,1626.78,2016,8,365.21066666666667,216.904
2016-08-01,4.0,33.0,Real,0009,414,Contenedores,10717.11,5995.31,2016,8,1428.948,799.3746666666667
2016-08-01,8.0,75.0,Real,0009,431,Almacenador Plástico p/Cocina,1125.28,671.24,2016,8,150.03733333333332,89.49866666666667
2016-08-01,1.0,47.0,Real,0009,642,LAVANDERÍA,354100.65,173790.33000000002,2016,8,47213.420000000006,23172.044
2016-08-01,1.0,74.0,Real,0009,643,CLOSET,598724.0,295611.19,2016,8,79829.86666666667,39414.825333333334
2016-08-01,1.0,59.0,Real,0009,644,OFICINA,12070.44,5005.540000000001,2016,8,1609.392,667.4053333333335
2016-08-01,1.0,68.0,Real,0009,645,ORGANIZACION COCINA,647031.93,345628.30000000005,2016,8,86270.92400000001,46083.77333333334
2016-08-01,1.0,74.0,Real,0009,646,FOOD-ON-THE-GO,140568.03,87199.70999999999,2016,8,18742.404,11626.627999999999
2016-08-01,8.0,71.0,Real,0009,648,ALMACENAJE Y ORGANIZACIÓN,902565.49,510521.64,2016,8,120342.06533333333,68069.552
2016-08-01,8.0,78.0,Real,0009,649,ARTICULOS DE VIAJE,132968.5,71998.85,2016,8,17729.133333333335,9599.846666666668
2016-08-01,4.0,38.0,Real,0010,357,Lámparas D/Colgar,1669.55,881.9699999999999,2016,8,222.60666666666665,117.59599999999999
2016-08-01,7.0,63.0,Real,0010,690,COMBOS DE LÁMPARAS,68114.79,32776.469999999994,2016,8,9081.972,4370.195999999999
2016-08-01,1.0,47.0,Real,0010,725,LÁMPARAS DE MESA,340762.33,154899.03000000003,2016,8,45434.977333333336,20653.204000000005
2016-08-01,1.0,74.0,Real,0010,726,LÁMPARAS DE PIE,77008.27,39951.68000000001,2016,8,10267.769333333334,5326.890666666668
2016-08-01,8.0,76.0,Real,0010,727,LÁMPARAS DE PARED,98765.11,48147.96,2016,8,13168.681333333334,6419.728
2016-08-01,1.0,3.0,Real,0010,728,LÁMPARAS DE TECHO,937691.89,430093.13,2016,8,125025.58533333334,57345.75066666667
2016-08-01,1.0,59.0,Real,0010,729,LÁMPARAS DE EXTERIOR,121602.64,52525.81999999999,2016,8,16213.685333333333,7003.442666666666
2016-08-01,1.0,74.0,Real,0010,730,ACCESORIOS Y REPUESTOS PARA LÁMPARAS,17011.17,9642.64,2016,8,2268.156,1285.6853333333333
2016-08-01,6.0,51.0,Real,0015,769,ALFOMBRAS DE EXTERIOR,216456.08,106194.06999999999,2016,8,28860.810666666664,14159.209333333332
2016-08-01,6.0,60.0,Real,0015,770,ALFOMBRAS DE ÁREA,729442.25,318891.34,2016,8,97258.96666666666,42518.84533333334
2016-08-01,1.0,14.0,Real,0015,771,COMPLEMENTOS DE ALFOMBRAS,12621.85,6884.97,2016,8,1682.9133333333334,917.996
2016-08-01,1.0,1.0,Real,0042,107,PERSIANAS,187319.94,112090.23,2016,8,24975.992000000002,14945.364
2016-08-01,1.0,68.0,Real,0042,108,GALERIAS,392576.71,152270.04,2016,8,52343.56133333334,20302.672000000002
2016-08-01,5.0,41.0,Real,0042,655,CORTINAS,797738.87,290625.38,2016,8,106365.18266666666,38750.05066666667
2016-08-01,1.0,25.0,Real,0059,617,"SILLAS, BANCAS Y BANCOS DE EXTERIOR",88243.62,53754.34,2016,8,11765.815999999999,7167.245333333333
2016-08-01,1.0,74.0,Real,0059,618,MUEBLES DE EXTERIOR,176654.45,87806.88,2016,8,23553.92666666667,11707.584
2016-08-01,1.0,59.0,Real,0059,619,"TOLDOS, SOMBRILLAS Y LONAS",202579.29,116373.25000000001,2016,8,27010.572,15516.433333333336
2016-08-01,1.0,59.0,Real,0806,307,DULCES Y SNACKS,671928.39,434433.22,2016,8,89590.452,57924.429333333326
2016-08-01,1.0,9.0,Real,0806,308,IMPULSO FERRETERIA/HOGAR,250633.31,91815.15,2016,8,33417.774666666664,12242.019999999999
2016-08-01,8.0,72.0,Real,0806,309,IMPULSO JUGUETON,1064.34,1392.83,2016,8,141.91199999999998,185.71066666666667
2016-08-01,1.0,59.0,Real,0806,877,BEBIDAS,121571.45,68405.82,2016,8,16209.526666666667,9120.776000000002
2016-08-01,1.0,47.0,Real,0807,693,DORMITORIO DE NIÑOS,1007519.04,524609.8300000001,2016,8,134335.872,69947.97733333334
2016-08-01,1.0,3.0,Real,0807,694,VESTUARIO DE NIÑOS,268640.72,104533.66999999998,2016,8,35818.76266666666,13937.822666666665
2016-08-01,1.0,50.0,Real,0807,695,DECORACIÓN PARA NIÑOS,31839.99,18592.79,2016,8,4245.332,2479.038666666667
2016-08-01,7.0,65.0,Real,0807,696,CAMPING,28211.32,11111.5,2016,8,3761.5093333333334,1481.5333333333333
2016-08-01,1.0,14.0,Real,0807,697,MESA,74895.08,27760.11,2016,8,9986.010666666667,3701.348
2016-08-01,6.0,55.0,Real,0807,698,ORGANIZACIÓN Y ALMACENAMIENTO,150899.86,75209.20999999999,2016,8,20119.981333333333,10027.894666666665
2016-08-01,6.0,53.0,Real,0807,699,ESCOLAR,119615.28,53224.729999999996,2016,8,15948.704,7096.630666666666
2016-08-01,8.0,75.0,Real,0807,816,BAÑO INFANTIL,154539.53,93080.34,2016,8,20605.270666666667,12410.712
2016-08-01,1.0,47.0,Real,0807,817,MUEBLES DE NIÑO,129034.26,79068.84,2016,8,17204.568,10542.511999999999
2016-08-01,4.0,37.0,Real,0807,818,ARTICULOS DE VERANO PARA NIÑOS,4092.68,1709.1799999999998,2016,8,545.6906666666666,227.89066666666665
2016-08-01,3.0,27.0,Real,0807,825,ARTICULOS DE INVIERNO PARA NIÑOS,44616.86,18378.64,2016,8,5948.914666666667,2450.485333333333
2016-08-01,8.0,79.0,Real,0807,886,Vestuario y Textil,18325.9,8754.300000000001,2016,8,2443.4533333333334,1167.2400000000002
2016-08-01,6.0,60.0,Real,2249,621,"SILLONES, SILLAS Y BANCOS",461048.92,221597.15999999997,2016,8,61473.18933333333,29546.287999999997
2016-08-01,1.0,18.0,Real,2249,622,MUEBLES DE SALA Y COMEDOR,523640.59,290837.83,2016,8,69818.74533333334,38778.37733333334
2016-08-01,7.0,70.0,Real,2249,625,MUEBLES DE OFICINA,196039.45,109361.79000000001,2016,8,26138.593333333334,14581.572000000002
2016-08-01,1.0,47.0,Real,2249,626,ACCESORIOS DE DECORACIÓN,90935.27,47152.61,2016,8,12124.702666666668,6287.014666666667
